A,B,linkA,linkB,prerequisites,source,domin,language
Octagon,Two-dimensional_space,https://en.wikipedia.org/wiki/Octagon,https://en.wikipedia.org/wiki/Two-dimensional_space,None,AL-CPL,geometry,en
Angle,Reflection_symmetry,https://en.wikipedia.org/wiki/Angle,https://en.wikipedia.org/wiki/Reflection_symmetry,A->B,AL-CPL,geometry,en
Transversal_(geometry),Plane_(geometry),https://en.wikipedia.org/wiki/Transversal_(geometry),https://en.wikipedia.org/wiki/Plane_(geometry),None,AL-CPL,geometry,en
Special_right_triangles,Right_angle,https://en.wikipedia.org/wiki/Special_right_triangle,https://en.wikipedia.org/wiki/Right_angle,None,AL-CPL,geometry,en
Diagonal,Geometry,https://en.wikipedia.org/wiki/Diagonal,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Circumference,Rhombus,https://en.wikipedia.org/wiki/Circumference,https://en.wikipedia.org/wiki/Rhombus,None,AL-CPL,geometry,en
Slope,Parallelogram,https://en.wikipedia.org/wiki/Slope,https://en.wikipedia.org/wiki/Parallelogram,None,AL-CPL,geometry,en
Similarity_(geometry),Symmetry,https://en.wikipedia.org/wiki/Similarity_(geometry),https://en.wikipedia.org/wiki/Symmetry,None,AL-CPL,geometry,en
Triangle,Angle,https://en.wikipedia.org/wiki/Triangle,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Trapezoid,Angle,https://en.wikipedia.org/wiki/Trapezoid,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Altitude_(triangle),Equilateral_triangle,https://en.wikipedia.org/wiki/Altitude_(triangle),https://en.wikipedia.org/wiki/Equilateral_triangle,None,AL-CPL,geometry,en
Polygon,Pythagorean_theorem,https://en.wikipedia.org/wiki/Polygon,https://en.wikipedia.org/wiki/Pythagorean_theorem,A->B,AL-CPL,geometry,en
Kite_(geometry),Parallelogram,https://en.wikipedia.org/wiki/Kite_(geometry),https://en.wikipedia.org/wiki/Parallelogram,None,AL-CPL,geometry,en
Pythagorean_triple,Geometry,https://en.wikipedia.org/wiki/Pythagorean_triple,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Vertex_(geometry),Trigonometric_functions,https://en.wikipedia.org/wiki/Vertex_(geometry),https://en.wikipedia.org/wiki/Trigonometric_functions,A->B,AL-CPL,geometry,en
Diagonal,Midpoint,https://en.wikipedia.org/wiki/Diagonal,https://en.wikipedia.org/wiki/Midpoint,None,AL-CPL,geometry,en
Edge_(geometry),Line_segment,https://en.wikipedia.org/wiki/Edge_(geometry),https://en.wikipedia.org/wiki/Line_segment,None,AL-CPL,geometry,en
Two-dimensional_space,Rectangle,https://en.wikipedia.org/wiki/Two-dimensional_space,https://en.wikipedia.org/wiki/Rectangle,None,AL-CPL,geometry,en
Parallelogram,Parallel_(geometry)_(geometry),https://en.wikipedia.org/wiki/Parallelogram,https://en.wikipedia.org/wiki/Parallel_(geometry)_(geometry),None,AL-CPL,geometry,en
Geometry,Angle,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Angle,A->B,AL-CPL,geometry,en
Triangle,Vertex_(geometry),https://en.wikipedia.org/wiki/Triangle,https://en.wikipedia.org/wiki/Vertex_(geometry),None,AL-CPL,geometry,en
Tangent,Arc_(geometry),https://en.wikipedia.org/wiki/Tangent,https://en.wikipedia.org/wiki/Curve,None,AL-CPL,geometry,en
Distance,Slope,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Slope,None,AL-CPL,geometry,en
Polygon,Geometry,https://en.wikipedia.org/wiki/Polygon,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Parallel_(geometry)_(geometry),Point_(geometry),https://en.wikipedia.org/wiki/Parallel_(geometry)_(geometry),https://en.wikipedia.org/wiki/Point_(geometry),None,AL-CPL,geometry,en
Altitude_(triangle),Distance,https://en.wikipedia.org/wiki/Altitude_(triangle),https://en.wikipedia.org/wiki/Distance,None,AL-CPL,geometry,en
Trapezoid,Polyhedron,https://en.wikipedia.org/wiki/Trapezoid,https://en.wikipedia.org/wiki/Polyhedron,None,AL-CPL,geometry,en
Angle,Quadrilateral,https://en.wikipedia.org/wiki/Angle,https://en.wikipedia.org/wiki/Quadrilateral,A->B,AL-CPL,geometry,en
Edge_(geometry),Hexagon,https://en.wikipedia.org/wiki/Edge_(geometry),https://en.wikipedia.org/wiki/Hexagon,A->B,AL-CPL,geometry,en
Line_segment,Rectangle,https://en.wikipedia.org/wiki/Line_segment,https://en.wikipedia.org/wiki/Rectangle,A->B,AL-CPL,geometry,en
Sphere,Circumference,https://en.wikipedia.org/wiki/Sphere,https://en.wikipedia.org/wiki/Circumference,None,AL-CPL,geometry,en
Sine,Similarity_(geometry),https://en.wikipedia.org/wiki/Sine,https://en.wikipedia.org/wiki/Similarity_(geometry),None,AL-CPL,geometry,en
Rhombus,Circumference,https://en.wikipedia.org/wiki/Rhombus,https://en.wikipedia.org/wiki/Circumference,None,AL-CPL,geometry,en
Secant_line,Geometry,https://en.wikipedia.org/wiki/Secant_line,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Rectangle,Angle,https://en.wikipedia.org/wiki/Rectangle,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Geometry,Arc_length,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Arc_length,A->B,AL-CPL,geometry,en
Angle_bisector_theorem,Line_segment,https://en.wikipedia.org/wiki/Angle_bisector_theorem,https://en.wikipedia.org/wiki/Line_segment,None,AL-CPL,geometry,en
Skew_lines,Angle,https://en.wikipedia.org/wiki/Skew_lines,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Acute_and_obtuse_triangles,Bisection,https://en.wikipedia.org/wiki/Acute_and_obtuse_triangles,https://en.wikipedia.org/wiki/Bisection,None,AL-CPL,geometry,en
Perpendicular,Prism_(geometry),https://en.wikipedia.org/wiki/Perpendicular,https://en.wikipedia.org/wiki/Prism_(geometry),None,AL-CPL,geometry,en
Similarity_(geometry),Congruence_(geometry),https://en.wikipedia.org/wiki/Similarity_(geometry),https://en.wikipedia.org/wiki/Congruence_(geometry),None,AL-CPL,geometry,en
Pentagon,Line_(geometry),https://en.wikipedia.org/wiki/Pentagon,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,geometry,en
Vertex_(geometry),Right_triangle,https://en.wikipedia.org/wiki/Vertex_(geometry),https://en.wikipedia.org/wiki/Right_triangle,A->B,AL-CPL,geometry,en
Vertex_(geometry),Exterior_angle_theorem,https://en.wikipedia.org/wiki/Vertex_(geometry),https://en.wikipedia.org/wiki/Exterior_angle_theorem,A->B,AL-CPL,geometry,en
Translation_(geometry),Congruence_(geometry),https://en.wikipedia.org/wiki/Translation_(geometry),https://en.wikipedia.org/wiki/Congruence_(geometry),None,AL-CPL,geometry,en
Geometry,Star_polygon,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Star_polygon,A->B,AL-CPL,geometry,en
Altitude_(triangle),Perpendicular,https://en.wikipedia.org/wiki/Altitude_(triangle),https://en.wikipedia.org/wiki/Perpendicular,None,AL-CPL,geometry,en
Tessellation,Angle,https://en.wikipedia.org/wiki/Tessellation,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Pentagon,Vertex_(geometry),https://en.wikipedia.org/wiki/Pentagon,https://en.wikipedia.org/wiki/Vertex_(geometry),None,AL-CPL,geometry,en
Angle,Triangle,https://en.wikipedia.org/wiki/Angle,https://en.wikipedia.org/wiki/Triangle,A->B,AL-CPL,geometry,en
Circumference,Circle,https://en.wikipedia.org/wiki/Circumference,https://en.wikipedia.org/wiki/Circle,None,AL-CPL,geometry,en
Plane_(geometry),Parallel_(geometry)_(geometry),https://en.wikipedia.org/wiki/Plane_(geometry),https://en.wikipedia.org/wiki/Parallel_(geometry)_(geometry),None,AL-CPL,geometry,en
Rhombus,Bisection,https://en.wikipedia.org/wiki/Rhombus,https://en.wikipedia.org/wiki/Bisection,None,AL-CPL,geometry,en
Rhombus,Convex_polygon,https://en.wikipedia.org/wiki/Rhombus,https://en.wikipedia.org/wiki/Convex_polygon,None,AL-CPL,geometry,en
Heptagon,Angle,https://en.wikipedia.org/wiki/Heptagon,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Exterior_angle_theorem,Line_(geometry),https://en.wikipedia.org/wiki/Exterior_angle_theorem,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,geometry,en
Cone,Tangent,https://en.wikipedia.org/wiki/Cone,https://en.wikipedia.org/wiki/Tangent,None,AL-CPL,geometry,en
Point_(geometry),Radius,https://en.wikipedia.org/wiki/Point_(geometry),https://en.wikipedia.org/wiki/Radius,A->B,AL-CPL,geometry,en
Point_(geometry),Square,https://en.wikipedia.org/wiki/Point_(geometry),https://en.wikipedia.org/wiki/Square,A->B,AL-CPL,geometry,en
Geometry,Diagonal,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Diagonal,A->B,AL-CPL,geometry,en
Reflection_symmetry,Rotation_(mathematics),https://en.wikipedia.org/wiki/Reflection_symmetry,https://en.wikipedia.org/wiki/Rotation_(mathematics),None,AL-CPL,geometry,en
Circle,Pentagon,https://en.wikipedia.org/wiki/Circle,https://en.wikipedia.org/wiki/Pentagon,None,AL-CPL,geometry,en
Line_(geometry),Rotation_(mathematics),https://en.wikipedia.org/wiki/Line_(geometry),https://en.wikipedia.org/wiki/Rotation_(mathematics),A->B,AL-CPL,geometry,en
Polygon,Isosceles_triangle,https://en.wikipedia.org/wiki/Polygon,https://en.wikipedia.org/wiki/Isosceles_triangle,A->B,AL-CPL,geometry,en
Acute_and_obtuse_triangles,Tangent,https://en.wikipedia.org/wiki/Acute_and_obtuse_triangles,https://en.wikipedia.org/wiki/Tangent,None,AL-CPL,geometry,en
Reflection_(mathematics),Line_(geometry),https://en.wikipedia.org/wiki/Reflection_(mathematics),https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,geometry,en
Geometry,Collinearity,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Collinearity,A->B,AL-CPL,geometry,en
Cartesian_coordinate_system,Geometry,https://en.wikipedia.org/wiki/Cartesian_coordinate_system,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Equilateral_triangle,Similarity_(geometry),https://en.wikipedia.org/wiki/Equilateral_triangle,https://en.wikipedia.org/wiki/Similarity_(geometry),None,AL-CPL,geometry,en
Distance,Triangle,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,geometry,en
Octagon,Star_polygon,https://en.wikipedia.org/wiki/Octagon,https://en.wikipedia.org/wiki/Star_polygon,None,AL-CPL,geometry,en
Dodecagon,Polygon,https://en.wikipedia.org/wiki/Dodecagon,https://en.wikipedia.org/wiki/Polygon,None,AL-CPL,geometry,en
Circle,Concentric,https://en.wikipedia.org/wiki/Circle,https://en.wikipedia.org/wiki/Concentric_objects,None,AL-CPL,geometry,en
Triangle,Equilateral_triangle,https://en.wikipedia.org/wiki/Triangle,https://en.wikipedia.org/wiki/Equilateral_triangle,A->B,AL-CPL,geometry,en
Vertex_(geometry),Polygon,https://en.wikipedia.org/wiki/Vertex_(geometry),https://en.wikipedia.org/wiki/Polygon,A->B,AL-CPL,geometry,en
Midpoint,Rhombus,https://en.wikipedia.org/wiki/Midpoint,https://en.wikipedia.org/wiki/Rhombus,None,AL-CPL,geometry,en
Internal_and_external_angle,Polygon,https://en.wikipedia.org/wiki/Internal_and_external_angles,https://en.wikipedia.org/wiki/Polygon,None,AL-CPL,geometry,en
Polygon,Sine,https://en.wikipedia.org/wiki/Polygon,https://en.wikipedia.org/wiki/Sine,A->B,AL-CPL,geometry,en
Sine,Triangle,https://en.wikipedia.org/wiki/Sine,https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,geometry,en
Exterior_angle_theorem,Angle,https://en.wikipedia.org/wiki/Exterior_angle_theorem,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Geometry,Nonagon,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Nonagon,A->B,AL-CPL,geometry,en
Diameter,Cylinder_(geometry),https://en.wikipedia.org/wiki/Diameter,https://en.wikipedia.org/wiki/Cylinder,None,AL-CPL,geometry,en
Star_polygon,Internal_and_external_angle,https://en.wikipedia.org/wiki/Star_polygon,https://en.wikipedia.org/wiki/Internal_and_external_angles,None,AL-CPL,geometry,en
Vertex_(geometry),Dodecagon,https://en.wikipedia.org/wiki/Vertex_(geometry),https://en.wikipedia.org/wiki/Dodecagon,A->B,AL-CPL,geometry,en
Cross_section_(geometry),Perpendicular,https://en.wikipedia.org/wiki/Cross_section_(geometry),https://en.wikipedia.org/wiki/Perpendicular,None,AL-CPL,geometry,en
Internal_and_external_angle,Pentagon,https://en.wikipedia.org/wiki/Internal_and_external_angles,https://en.wikipedia.org/wiki/Pentagon,None,AL-CPL,geometry,en
Point_(geometry),Skew_lines,https://en.wikipedia.org/wiki/Point_(geometry),https://en.wikipedia.org/wiki/Skew_lines,A->B,AL-CPL,geometry,en
Acute_and_obtuse_triangles,Pythagorean_theorem,https://en.wikipedia.org/wiki/Acute_and_obtuse_triangles,https://en.wikipedia.org/wiki/Pythagorean_theorem,None,AL-CPL,geometry,en
Circle,Altitude_(triangle),https://en.wikipedia.org/wiki/Circle,https://en.wikipedia.org/wiki/Altitude_(triangle),None,AL-CPL,geometry,en
Scaling_(geometry),Symmetry,https://en.wikipedia.org/wiki/Scaling_(geometry),https://en.wikipedia.org/wiki/Symmetry,None,AL-CPL,geometry,en
Point_(geometry),Slope,https://en.wikipedia.org/wiki/Point_(geometry),https://en.wikipedia.org/wiki/Slope,A->B,AL-CPL,geometry,en
Sphere,Plane_(geometry),https://en.wikipedia.org/wiki/Sphere,https://en.wikipedia.org/wiki/Plane_(geometry),None,AL-CPL,geometry,en
Edge_(geometry),Inverse_trigonometric_functions,https://en.wikipedia.org/wiki/Edge_(geometry),https://en.wikipedia.org/wiki/Inverse_trigonometric_functions,A->B,AL-CPL,geometry,en
Plane_(geometry),Rotation_(mathematics),https://en.wikipedia.org/wiki/Plane_(geometry),https://en.wikipedia.org/wiki/Rotation_(mathematics),None,AL-CPL,geometry,en
Line_segment,Right_triangle,https://en.wikipedia.org/wiki/Line_segment,https://en.wikipedia.org/wiki/Right_triangle,A->B,AL-CPL,geometry,en
Face_(geometry),Polyhedron,https://en.wikipedia.org/wiki/Face_(geometry),https://en.wikipedia.org/wiki/Polyhedron,A->B,AL-CPL,geometry,en
Isosceles_triangle,Line_segment,https://en.wikipedia.org/wiki/Isosceles_triangle,https://en.wikipedia.org/wiki/Line_segment,None,AL-CPL,geometry,en
Line_segment,Geometry,https://en.wikipedia.org/wiki/Line_segment,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Line_(geometry),Parallelogram,https://en.wikipedia.org/wiki/Line_(geometry),https://en.wikipedia.org/wiki/Parallelogram,A->B,AL-CPL,geometry,en
Cone,Radius,https://en.wikipedia.org/wiki/Cone,https://en.wikipedia.org/wiki/Radius,None,AL-CPL,geometry,en
Decagon,Star_polygon,https://en.wikipedia.org/wiki/Decagon,https://en.wikipedia.org/wiki/Star_polygon,None,AL-CPL,geometry,en
Radius,Arc_length,https://en.wikipedia.org/wiki/Radius,https://en.wikipedia.org/wiki/Arc_length,None,AL-CPL,geometry,en
Geometry,Pentagon,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Pentagon,A->B,AL-CPL,geometry,en
Circle,Exterior_angle_theorem,https://en.wikipedia.org/wiki/Circle,https://en.wikipedia.org/wiki/Exterior_angle_theorem,None,AL-CPL,geometry,en
Rhombus,Point_(geometry),https://en.wikipedia.org/wiki/Rhombus,https://en.wikipedia.org/wiki/Point_(geometry),None,AL-CPL,geometry,en
Geometry,Circumference,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Circumference,A->B,AL-CPL,geometry,en
Altitude_(triangle),Angle,https://en.wikipedia.org/wiki/Altitude_(triangle),https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Translation_(geometry),Rigid_transformation,https://en.wikipedia.org/wiki/Translation_(geometry),https://en.wikipedia.org/wiki/Rigid_transformation,A->B,AL-CPL,geometry,en
Altitude_(triangle),Point_(geometry),https://en.wikipedia.org/wiki/Altitude_(triangle),https://en.wikipedia.org/wiki/Point_(geometry),None,AL-CPL,geometry,en
Plane_(geometry),Point_(geometry),https://en.wikipedia.org/wiki/Plane_(geometry),https://en.wikipedia.org/wiki/Point_(geometry),None,AL-CPL,geometry,en
Tessellation,Star_polygon,https://en.wikipedia.org/wiki/Tessellation,https://en.wikipedia.org/wiki/Star_polygon,None,AL-CPL,geometry,en
Hexagon,Angle,https://en.wikipedia.org/wiki/Hexagon,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Parallel_(geometry)_(geometry),Geometry,https://en.wikipedia.org/wiki/Parallel_(geometry)_(geometry),https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Sphere,Tessellation,https://en.wikipedia.org/wiki/Sphere,https://en.wikipedia.org/wiki/Tessellation,None,AL-CPL,geometry,en
Tessellation,Edge_(geometry),https://en.wikipedia.org/wiki/Tessellation,https://en.wikipedia.org/wiki/Edge_(geometry),None,AL-CPL,geometry,en
Rhombus,Isosceles_triangle,https://en.wikipedia.org/wiki/Rhombus,https://en.wikipedia.org/wiki/Isosceles_triangle,None,AL-CPL,geometry,en
Kite_(geometry),Perpendicular,https://en.wikipedia.org/wiki/Kite_(geometry),https://en.wikipedia.org/wiki/Perpendicular,None,AL-CPL,geometry,en
Geometry,Trigonometric_functions,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Trigonometric_functions,A->B,AL-CPL,geometry,en
Reflection_symmetry,Symmetry,https://en.wikipedia.org/wiki/Reflection_symmetry,https://en.wikipedia.org/wiki/Symmetry,None,AL-CPL,geometry,en
Distance,Similarity_(geometry),https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Similarity_(geometry),None,AL-CPL,geometry,en
Angle,Pythagorean_theorem,https://en.wikipedia.org/wiki/Angle,https://en.wikipedia.org/wiki/Pythagorean_theorem,A->B,AL-CPL,geometry,en
Triangle,Line_(geometry),https://en.wikipedia.org/wiki/Triangle,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,geometry,en
Distance,Reflection_symmetry,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Reflection_symmetry,None,AL-CPL,geometry,en
Polygon,Diagonal,https://en.wikipedia.org/wiki/Polygon,https://en.wikipedia.org/wiki/Diagonal,A->B,AL-CPL,geometry,en
Similarity_(geometry),Rectangle,https://en.wikipedia.org/wiki/Similarity_(geometry),https://en.wikipedia.org/wiki/Rectangle,None,AL-CPL,geometry,en
Special_right_triangles,Line_segment,https://en.wikipedia.org/wiki/Special_right_triangle,https://en.wikipedia.org/wiki/Line_segment,None,AL-CPL,geometry,en
Translation_(geometry),Geometry,https://en.wikipedia.org/wiki/Translation_(geometry),https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,geometry,en
Octagon,Angle,https://en.wikipedia.org/wiki/Octagon,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,geometry,en
Two-dimensional_space,Square,https://en.wikipedia.org/wiki/Two-dimensional_space,https://en.wikipedia.org/wiki/Square,None,AL-CPL,geometry,en
Perpendicular,Circle,https://en.wikipedia.org/wiki/Perpendicular,https://en.wikipedia.org/wiki/Circle,None,AL-CPL,geometry,en
Diameter,Triangle,https://en.wikipedia.org/wiki/Diameter,https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,geometry,en
Self-similarity,Symmetry,https://en.wikipedia.org/wiki/Self-similarity,https://en.wikipedia.org/wiki/Symmetry,None,AL-CPL,geometry,en
Line_segment,Quadrilateral,https://en.wikipedia.org/wiki/Line_segment,https://en.wikipedia.org/wiki/Quadrilateral,A->B,AL-CPL,geometry,en
Rotation_(mathematics),Line_(geometry),https://en.wikipedia.org/wiki/Rotation_(mathematics),https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,geometry,en
Congruence_(geometry),Triangle,https://en.wikipedia.org/wiki/Congruence_(geometry),https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,geometry,en
Pythagorean_theorem,Equilateral_triangle,https://en.wikipedia.org/wiki/Pythagorean_theorem,https://en.wikipedia.org/wiki/Equilateral_triangle,None,AL-CPL,geometry,en
Bisection,Midpoint,https://en.wikipedia.org/wiki/Bisection,https://en.wikipedia.org/wiki/Midpoint,None,AL-CPL,geometry,en
Angle_bisector_theorem,Triangle,https://en.wikipedia.org/wiki/Angle_bisector_theorem,https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,geometry,en
