A,B,linkA,linkB,prerequisites,source,domin,language
Matrix (mathematics),Sparse matrix,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Sparse_matrix,A->B,University course,,en
NP-completeness,Randomized algorithm,https://en.wikipedia.org/wiki/NP-completeness,https://en.wikipedia.org/wiki/Randomized_algorithm,None,University course,,en
Document classification,Sentiment analysis,https://en.wikipedia.org/wiki/Document_classification,https://en.wikipedia.org/wiki/Sentiment_analysis,A->B,University course,,en
Knowledge representation and reasoning,Computational complexity theory,https://en.wikipedia.org/wiki/Knowledge_representation_and_reasoning,https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
Memory hierarchy,Computer architecture,https://en.wikipedia.org/wiki/Memory_hierarchy,https://en.wikipedia.org/wiki/Computer_architecture,None,University course,,en
Computer programming,Digital image processing,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Digital_image_processing,A->B,University course,,en
Graph theory,Relational database,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Instruction set architecture,Multi-core processor,https://en.wikipedia.org/wiki/Instruction_set_architecture,https://en.wikipedia.org/wiki/Multi-core_processor,None,University course,,en
Algorithm,Combinatorics,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Machine learning,Computational complexity theory,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
String (computer science),Computability,https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Computability,None,University course,,en
Input/output,Computing,https://en.wikipedia.org/wiki/Input/output,https://en.wikipedia.org/wiki/Computing,None,University course,,en
Abstraction (computer science),Programming language,https://en.wikipedia.org/wiki/Abstraction_(computer_science),https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Compiler,Runtime (program lifecycle phase),https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Runtime_(program_lifecycle_phase),None,University course,,en
Mathematical proof,Functional programming,https://en.wikipedia.org/wiki/Mathematical_proof,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
NP-completeness,Computational complexity theory,https://en.wikipedia.org/wiki/NP-completeness,https://en.wikipedia.org/wiki/Computational_complexity_theory,None,University course,,en
Computer programming,Computer vision,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Computer_vision,A->B,University course,,en
Computer science,Big data,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Big_data,A->B,University course,,en
Digital image processing,3D computer graphics,https://en.wikipedia.org/wiki/Digital_image_processing,https://en.wikipedia.org/wiki/3D_computer_graphics,A->B,University course,,en
Probability,Mathematics,https://en.wikipedia.org/wiki/Probability,https://en.wikipedia.org/wiki/Mathematics,None,University course,,en
Database,Relational database,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Relational_database,A->B,University course,,en
Virtual circuit,Algebra,https://en.wikipedia.org/wiki/Virtual_circuit,https://en.wikipedia.org/wiki/Algebra,A->B,University course,,en
Algorithm,Methodology,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Methodology,None,University course,,en
Parallel_(geometry) computing,Combinatorics,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Cluster analysis,Algorithm,https://en.wikipedia.org/wiki/Cluster_analysis,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Structural induction,Type theory,https://en.wikipedia.org/wiki/Structural_induction,https://en.wikipedia.org/wiki/Type_theory,None,University course,,en
Approximation algorithm,NP-hardness,https://en.wikipedia.org/wiki/Approximation_algorithm,https://en.wikipedia.org/wiki/NP-hardness,None,University course,,en
Sentiment analysis,Machine learning,https://en.wikipedia.org/wiki/Sentiment_analysis,https://en.wikipedia.org/wiki/Machine_learning,None,University course,,en
Propositional calculus,Calculus,https://en.wikipedia.org/wiki/Propositional_calculus,https://en.wikipedia.org/wiki/Calculus,None,University course,,en
Machine translation,Algorithm,https://en.wikipedia.org/wiki/Machine_translation,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Data type,Type theory,https://en.wikipedia.org/wiki/Data_type,https://en.wikipedia.org/wiki/Type_theory,None,University course,,en
Communication protocol,Operating system,https://en.wikipedia.org/wiki/Communication_protocol,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
Data,SQL,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/SQL,None,University course,,en
Computer,User interface design,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/User_interface_design,A->B,University course,,en
Personal computer,Computer,https://en.wikipedia.org/wiki/Personal_computer,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Computer,Central processing unit,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Central_processing_unit,A->B,University course,,en
Computer science,Numerical analysis,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Operating system,System call,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/System_call,A->B,University course,,en
Markov chain,Queueing theory,https://en.wikipedia.org/wiki/Markov_chain,https://en.wikipedia.org/wiki/Queueing_theory,None,University course,,en
Halting problem,Computation,https://en.wikipedia.org/wiki/Halting_problem,https://en.wikipedia.org/wiki/Computation,None,University course,,en
Object-oriented programming,Interface (computing),https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Interface_(computing),None,University course,,en
Robotics,Computer vision,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Computer_vision,None,University course,,en
Computational chemistry,Graph theory,https://en.wikipedia.org/wiki/Computational_chemistry,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Turing machine,NP (complexity),https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/NP_(complexity),A->B,University course,,en
Machine learning,Natural language,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Natural_language,None,University course,,en
C (programming language),Systems programming,https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/Systems_programming,None,University course,,en
High-level programming language,Computer,https://en.wikipedia.org/wiki/High-level_programming_language,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Markov chain,Monte Carlo method,https://en.wikipedia.org/wiki/Markov_chain,https://en.wikipedia.org/wiki/Monte_Carlo_method,None,University course,,en
Computer security,Cryptography,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Cryptography,A->B,University course,,en
Statistical inference,Decision theory,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Decision_theory,A->B,University course,,en
Finite-state machine,Microcode,https://en.wikipedia.org/wiki/Finite-state_machine,https://en.wikipedia.org/wiki/Microcode,None,University course,,en
Concurrent computing,Assembly language,https://en.wikipedia.org/wiki/Concurrent_computing,https://en.wikipedia.org/wiki/Assembly_language,None,University course,,en
Parallel_(geometry) computing,Computer architecture,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Computer_architecture,None,University course,,en
Structural induction,Computer science,https://en.wikipedia.org/wiki/Structural_induction,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Compiler,Virtual reality,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Virtual_reality,None,University course,,en
Application software,Software engineering,https://en.wikipedia.org/wiki/Application_software,https://en.wikipedia.org/wiki/Software_engineering,None,University course,,en
Syntax,Artificial intelligence,https://en.wikipedia.org/wiki/Syntax,https://en.wikipedia.org/wiki/Artificial_intelligence,None,University course,,en
Operating system,Open-source software,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Open-source_software,None,University course,,en
Mathematical optimization,Discrete mathematics,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Discrete_mathematics,None,University course,,en
Mathematics,Cryptanalysis,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Cryptanalysis,A->B,University course,,en
Software engineering,Interaction design,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Interaction_design,None,University course,,en
Computer programming,Computational chemistry,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Computational_chemistry,A->B,University course,,en
Computer science,Combinatorics,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Template (C++),Computer programming,https://en.wikipedia.org/wiki/Template_(C%2B%2B),https://en.wikipedia.org/wiki/Computer_programming,None,University course,,en
Computational complexity theory,Analysis of algorithms,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Analysis_of_algorithms,A->B,University course,,en
Mathematical proof,Calculus,https://en.wikipedia.org/wiki/Mathematical_proof,https://en.wikipedia.org/wiki/Calculus,None,University course,,en
Software engineering,Data structure,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Database,Data structure,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Algorithm,Information theory,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Information_theory,None,University course,,en
Computer multitasking,Computer,https://en.wikipedia.org/wiki/Computer_multitasking,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Randomized algorithm,Graph theory,https://en.wikipedia.org/wiki/Randomized_algorithm,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Recursion,Divide-and-conquer algorithm,https://en.wikipedia.org/wiki/Recursion,https://en.wikipedia.org/wiki/Divide-and-conquer_algorithm,A->B,University course,,en
Introduction to Algorithms,String-searching algorithm,https://en.wikipedia.org/wiki/Introduction_to_Algorithms,https://en.wikipedia.org/wiki/String-searching_algorithm,A->B,University course,,en
Halting problem,Algorithm,https://en.wikipedia.org/wiki/Halting_problem,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Programming language,MATLAB,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/MATLAB,A->B,University course,,en
Logic programming,Bioinformatics,https://en.wikipedia.org/wiki/Logic_programming,https://en.wikipedia.org/wiki/Bioinformatics,None,University course,,en
Discrete mathematics,Computer science,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Computer_science,A->B,University course,,en
