视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
10,31,0,lines and circles in the plane,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
10,36,0,lines and circles in the plane,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
10,41,1,lines and circles in the plane,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
10,42,0,lines and circles in the plane,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
10,49,0,lines and circles in the plane,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
10,53,1,lines and circles in the plane,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
10,57,0,lines and circles in the plane,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
10,58,0,lines and circles in the plane,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
10,59,0,lines and circles in the plane,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
10,61,0,lines and circles in the plane,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
10,62,0,lines and circles in the plane,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
10,63,0,lines and circles in the plane,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/IG1E7/lines-and-circles-in-the-plane,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
11,12,0,introduction to module 2,parabolas and quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics
11,13,0,introduction to module 2,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula
11,14,0,introduction to module 2,functions as rules with domain range and graph,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/IxW5B/functions-as-rules-with-domain-range-and-graph
11,16,0,introduction to module 2,composite functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions
11,17,0,introduction to module 2,inverse functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/FcZyj/inverse-functions
11,18,0,introduction to module 2,the exponential function,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function
11,21,0,introduction to module 2,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent
11,23,0,introduction to module 2,inverse circular functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions
11,24,0,introduction to module 2,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
11,25,0,introduction to module 2,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
11,26,0,introduction to module 2,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
11,27,0,introduction to module 2,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
11,28,0,introduction to module 2,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits
11,30,0,introduction to module 2,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
11,31,0,introduction to module 2,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
11,33,0,introduction to module 2,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
11,34,0,introduction to module 2,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
11,35,0,introduction to module 2,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
11,36,0,introduction to module 2,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
11,38,0,introduction to module 2,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
11,41,0,introduction to module 2,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
11,42,0,introduction to module 2,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
11,45,0,introduction to module 2,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
11,48,0,introduction to module 2,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
11,49,0,introduction to module 2,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
11,52,0,introduction to module 2,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
11,53,0,introduction to module 2,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
11,57,0,introduction to module 2,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
11,58,0,introduction to module 2,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
11,59,0,introduction to module 2,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
11,61,0,introduction to module 2,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
11,62,0,introduction to module 2,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
11,63,0,introduction to module 2,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/339mr/introduction-to-module-2,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
12,13,1,parabolas and quadratics,the quadratic formula,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/jsOfP/the-quadratic-formula
12,15,1,parabolas and quadratics,polynomial and power functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/tW3Lt/polynomial-and-power-functions
12,16,1,parabolas and quadratics,composite functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/X4BIL/composite-functions
12,18,1,parabolas and quadratics,the exponential function,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/mvPay/the-exponential-function
12,19,1,parabolas and quadratics,the logarithmic function,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/CYiY7/the-logarithmic-function
12,20,1,parabolas and quadratics,exponential growth and decay,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/wBdss/exponential-growth-and-decay
12,21,1,parabolas and quadratics,sine cosine and tangent,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/ymKdB/sine-cosine-and-tangent
12,22,1,parabolas and quadratics,the unit circle and trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/XI618/parabolas-and-quadratics,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry
